timestamp,machine_id,operation_id,energy_kWh,voltage_V,current_A,power_factor,reactive_power_kVAR,frequency_Hz,machine_utilization_%,production_output_units,operator_count,material_usage_kg,ambient_temp_C,humidity_%,shift_type,production_mode,forecast_energy_kWh,energy_state,allocation_recommendation
2025-07-01 12:10:00,MCH_3,OP_06,7.95,390.06,20.38,0.928,3.42,50.02,77.52,98,4,59.89,31.34,57.86,Day,Maintenance,5.29,Normal,Maintain
2025-07-01 12:15:00,MCH_3,OP_06,8.03,395.46,20.3,0.854,2.46,50.02,86.99,91,3,53.44,33.92,63.45,Day,Production,8.29,Normal,Maintain
2025-07-01 12:20:00,MCH_3,OP_10,7.81,397.78,19.63,0.977,4.64,50.06,90.61,108,3,31.23,28.73,55.21,Night,Production,9.53,Normal,Maintain
2025-07-01 12:25:00,MCH_3,OP_10,8.15,395.23,20.61,0.884,2.16,50.01,94.04,94,2,48.63,28.45,67.17,Night,Setup,9.55,Normal,Maintain
2025-07-01 12:30:00,MCH_3,OP_06,7.88,398.48,19.77,0.928,3.65,49.98,84.79,97,4,35.84,24.09,43.49,Night,Production,7.26,Normal,Maintain
2025-07-01 12:35:00,MCH_3,OP_08,7.41,393.5,18.84,0.888,2.48,49.98,65.26,111,2,34.91,32.9,48.83,Night,Idle,7.8,Normal,Maintain
2025-07-01 12:40:00,MCH_3,OP_09,7.84,398.7,19.66,0.865,2.91,50.15,74.03,87,3,31.33,32.42,66.58,Night,Setup,8.81,Normal,Maintain
2025-07-01 12:45:00,MCH_3,OP_07,8.08,396.57,20.39,0.892,3.5,49.85,73.43,87,3,47.95,34.8,56.2,Night,Maintenance,7.23,Normal,Maintain
2025-07-01 12:50:00,MCH_3,OP_07,7.36,399.89,18.41,0.916,3.93,49.88,64.12,95,4,40.87,27.66,41.13,Night,Maintenance,6.95,Normal,Maintain
2025-07-01 12:55:00,MCH_3,OP_08,7.19,399.85,17.99,0.881,3.85,50.03,69.22,111,4,33.87,34.34,48.92,Night,Maintenance,6.39,Normal,Maintain
2025-07-01 13:00:00,MCH_3,OP_09,6.93,396.05,17.49,0.976,3.22,50.15,61.24,96,4,45.99,29.94,63.3,Day,Setup,5.84,Normal,Maintain
2025-07-01 13:05:00,MCH_3,OP_09,8.01,399.4,20.07,0.955,3.89,49.96,84.93,115,3,52.75,31.64,66.59,Night,Maintenance,8.49,Normal,Maintain
2025-07-01 13:10:00,MCH_3,OP_01,7.46,402.83,18.53,0.87,4.36,50.09,66.72,97,3,38.65,33.48,59.51,Night,Setup,6.42,Normal,Maintain
2025-07-01 13:15:00,MCH_3,OP_03,7.14,405.14,17.63,0.974,2.88,49.97,73.95,104,3,57.54,23.24,65.97,Day,Maintenance,6.43,Normal,Maintain
2025-07-01 13:20:00,MCH_3,OP_10,7.9,400.78,19.72,0.972,3.16,50.07,79.82,94,2,58.71,25.98,58.4,Night,Maintenance,8.0,Normal,Maintain
2025-07-01 13:25:00,MCH_3,OP_06,7.34,401.95,18.26,0.873,4.5,49.98,81.27,107,4,48.63,28.51,69.9,Day,Idle,7.35,Normal,Maintain
2025-07-01 13:30:00,MCH_3,OP_01,7.83,395.01,19.83,0.938,4.75,49.98,84.66,91,4,41.93,22.84,67.01,Night,Idle,8.07,Normal,Maintain
2025-07-01 13:35:00,MCH_3,OP_10,7.68,402.95,19.06,0.896,3.32,50.11,64.92,104,3,39.93,20.48,67.84,Night,Idle,7.76,Normal,Maintain
2025-07-01 13:40:00,MCH_3,OP_06,7.21,403.37,17.88,0.856,3.17,50.09,82.48,84,2,34.92,30.64,69.98,Day,Maintenance,5.82,Normal,Maintain
2025-07-01 13:45:00,MCH_3,OP_03,7.45,400.8,18.59,0.894,2.33,50.13,66.36,102,4,57.91,21.13,46.66,Night,Production,7.43,Normal,Maintain
2025-07-01 13:50:00,MCH_3,OP_07,7.8,397.89,19.6,0.867,2.86,49.9,85.68,113,4,46.22,29.71,52.35,Day,Maintenance,9.69,Normal,Maintain
2025-07-01 13:55:00,MCH_3,OP_09,6.51,402.3,16.18,0.887,2.66,50.08,95.0,99,4,59.15,30.91,61.56,Day,Setup,5.57,Normal,Maintain
2025-07-01 14:00:00,MCH_3,OP_01,6.73,407.22,16.53,0.925,4.92,49.91,90.27,114,4,33.44,20.37,69.82,Day,Setup,7.05,Normal,Maintain
2025-07-01 14:05:00,MCH_3,OP_01,7.79,394.35,19.76,0.94,3.16,50.0,93.52,93,2,36.91,33.12,47.39,Day,Setup,9.18,Normal,Maintain
2025-07-01 14:10:00,MCH_3,OP_10,7.25,403.66,17.97,0.862,4.06,50.0,78.85,113,2,35.26,33.51,45.53,Night,Maintenance,8.25,Normal,Maintain
2025-07-01 14:15:00,MCH_3,OP_08,6.85,403.25,17.0,0.973,4.7,49.95,69.38,90,4,47.2,21.78,43.38,Night,Production,6.32,Normal,Maintain
2025-07-01 14:20:00,MCH_3,OP_03,7.21,398.73,18.09,0.894,2.14,50.0,79.1,124,4,50.44,29.09,48.95,Day,Setup,8.52,Normal,Maintain
2025-07-01 14:25:00,MCH_3,OP_04,7.45,398.0,18.73,0.913,4.9,50.05,93.53,90,3,57.01,30.52,43.29,Night,Production,6.81,Normal,Maintain
2025-07-01 14:30:00,MCH_3,OP_06,7.53,408.25,18.44,0.918,2.27,50.15,89.94,107,2,40.3,33.49,66.52,Day,Idle,6.74,Normal,Maintain
2025-07-01 14:35:00,MCH_3,OP_03,7.4,413.21,17.91,0.952,2.17,49.99,89.13,103,4,33.58,26.77,40.97,Day,Idle,8.61,Normal,Maintain
2025-07-01 14:40:00,MCH_3,OP_03,7.33,401.02,18.29,0.91,3.65,49.98,88.35,109,3,41.11,28.12,49.84,Day,Production,7.11,Normal,Maintain
2025-07-01 14:45:00,MCH_3,OP_10,6.82,398.13,17.13,0.917,4.88,49.94,79.16,103,4,49.93,30.32,55.08,Day,Setup,5.85,Normal,Maintain
2025-07-01 14:50:00,MCH_3,OP_01,7.6,398.33,19.08,0.919,2.14,50.03,73.47,104,4,37.08,33.27,67.49,Day,Maintenance,9.34,Normal,Maintain
2025-07-01 14:55:00,MCH_3,OP_04,7.41,400.68,18.48,0.931,4.13,49.99,70.62,100,4,51.95,29.77,58.82,Night,Setup,6.69,Normal,Maintain
2025-07-01 15:00:00,MCH_3,OP_06,7.5,385.88,19.44,0.918,4.13,50.11,77.91,120,2,30.22,30.47,67.28,Night,Idle,6.85,Normal,Maintain
2025-07-01 15:05:00,MCH_3,OP_07,6.87,398.07,17.27,0.95,4.8,49.79,69.15,105,2,56.86,33.78,64.52,Day,Maintenance,7.33,Normal,Maintain
2025-07-01 15:10:00,MCH_3,OP_01,6.62,404.69,16.35,0.887,4.43,50.16,85.1,100,3,42.38,27.41,53.18,Night,Idle,6.11,Normal,Maintain
2025-07-01 15:15:00,MCH_3,OP_02,6.85,398.02,17.22,0.943,4.05,49.95,77.29,100,4,49.89,23.68,43.19,Day,Idle,7.27,Normal,Maintain
2025-07-01 15:20:00,MCH_3,OP_06,7.59,397.63,19.08,0.938,4.3,49.97,90.83,86,4,59.5,33.02,47.94,Night,Production,7.64,Normal,Maintain
2025-07-01 15:25:00,MCH_3,OP_01,6.82,396.61,17.2,0.961,3.95,49.99,88.17,119,4,51.21,24.17,43.66,Day,Production,5.6,Normal,Maintain
2025-07-01 15:30:00,MCH_3,OP_10,7.22,401.48,17.98,0.866,3.33,49.97,77.16,106,3,33.45,34.56,57.66,Day,Production,5.34,Normal,Maintain
2025-07-01 15:35:00,MCH_3,OP_05,7.7,392.75,19.59,0.947,2.83,50.0,67.73,109,3,36.26,31.24,52.51,Night,Maintenance,8.68,Normal,Maintain
2025-07-01 15:40:00,MCH_3,OP_09,7.3,410.38,17.8,0.867,2.71,50.03,84.11,115,4,39.14,32.17,59.98,Night,Maintenance,9.46,Normal,Maintain
2025-07-01 15:45:00,MCH_3,OP_05,7.48,397.81,18.79,0.901,2.84,50.04,91.32,109,3,42.07,25.88,56.51,Night,Setup,8.02,Normal,Maintain
2025-07-01 15:50:00,MCH_3,OP_03,7.59,399.92,18.98,0.88,2.59,50.05,90.19,93,4,53.54,23.45,49.71,Day,Production,6.48,Normal,Maintain
2025-07-01 15:55:00,MCH_3,OP_04,6.75,393.9,17.13,0.945,2.19,49.77,87.87,93,3,52.74,29.66,52.71,Night,Setup,7.72,Normal,Maintain
2025-07-01 16:00:00,MCH_3,OP_01,7.84,395.61,19.82,0.903,2.3,49.98,91.37,87,3,37.69,31.18,54.08,Day,Setup,6.99,Normal,Maintain
2025-07-01 16:05:00,MCH_3,OP_01,7.32,408.71,17.92,0.941,4.25,50.33,80.73,110,3,50.85,34.94,47.27,Night,Idle,8.68,Normal,Maintain
2025-07-01 16:10:00,MCH_3,OP_03,6.48,404.2,16.04,0.908,2.62,49.87,83.44,100,4,55.78,21.76,40.29,Night,Idle,6.92,Normal,Maintain
2025-07-01 16:15:00,MCH_3,OP_05,8.34,389.82,21.4,0.857,3.46,49.92,63.39,103,3,32.46,34.59,52.22,Night,Maintenance,8.47,Normal,Maintain
2025-07-01 16:20:00,MCH_3,OP_05,7.93,400.38,19.81,0.891,4.11,49.93,63.59,95,3,49.65,30.22,42.24,Day,Setup,7.26,Normal,Maintain
2025-07-01 16:25:00,MCH_3,OP_05,8.2,405.87,20.2,0.95,2.41,50.01,61.61,102,3,59.02,28.94,64.28,Night,Setup,7.62,Normal,Maintain
2025-07-01 16:30:00,MCH_3,OP_06,7.84,400.87,19.56,0.895,4.95,50.01,83.46,80,4,54.5,27.98,63.1,Day,Setup,8.28,Normal,Maintain
2025-07-01 16:35:00,MCH_3,OP_05,7.2,405.09,17.78,0.869,4.71,49.92,86.15,106,2,54.02,21.41,67.6,Night,Idle,9.21,Normal,Maintain
2025-07-01 16:40:00,MCH_3,OP_04,9.18,397.96,23.07,0.908,3.92,49.92,84.24,83,2,34.61,28.86,56.63,Night,Production,10.79,Normal,Maintain
2025-07-01 16:45:00,MCH_3,OP_03,6.57,403.64,16.29,0.954,2.68,50.08,91.15,96,4,53.9,26.46,43.65,Day,Setup,7.16,Normal,Maintain
2025-07-01 16:50:00,MCH_3,OP_05,7.68,401.82,19.11,0.913,3.88,50.02,73.23,96,2,59.61,21.62,55.39,Night,Maintenance,8.44,Normal,Maintain
2025-07-01 16:55:00,MCH_3,OP_01,7.23,400.9,18.03,0.903,3.75,50.06,89.55,100,3,47.96,27.42,66.06,Night,Idle,7.57,Normal,Maintain
2025-07-01 17:00:00,MCH_3,OP_07,7.75,394.88,19.63,0.962,4.08,49.86,84.64,93,4,52.97,22.67,48.77,Night,Idle,7.25,Normal,Maintain
2025-07-01 17:05:00,MCH_3,OP_05,7.73,408.96,18.9,0.909,4.03,50.08,93.06,101,4,54.92,31.15,66.8,Night,Maintenance,7.76,Normal,Maintain
2025-07-01 17:10:00,MCH_3,OP_01,7.34,390.0,18.82,0.966,3.47,49.96,72.08,74,4,56.05,33.15,42.5,Night,Idle,6.56,Normal,Maintain
2025-07-01 17:15:00,MCH_3,OP_01,7.08,397.86,17.79,0.917,4.74,49.93,67.54,111,2,30.0,21.83,64.04,Night,Setup,7.53,Normal,Maintain
2025-07-01 17:20:00,MCH_3,OP_09,7.3,406.54,17.96,0.858,3.92,50.09,76.71,98,4,37.74,21.62,65.24,Day,Setup,7.25,Normal,Maintain
2025-07-01 17:25:00,MCH_3,OP_03,7.24,402.92,17.98,0.979,2.09,50.04,76.59,95,2,45.59,26.96,62.59,Night,Maintenance,6.66,Normal,Maintain
2025-07-01 17:30:00,MCH_3,OP_01,7.28,397.88,18.29,0.915,3.81,49.82,89.52,124,3,47.45,24.32,57.48,Day,Maintenance,6.65,Normal,Maintain
2025-07-01 17:35:00,MCH_3,OP_10,7.2,402.22,17.91,0.912,2.42,50.04,63.32,104,3,37.88,27.43,43.24,Day,Maintenance,7.1,Normal,Maintain
2025-07-01 17:40:00,MCH_3,OP_04,8.12,401.62,20.23,0.932,4.43,49.85,68.97,99,3,31.95,34.59,59.02,Day,Setup,7.17,Normal,Maintain
2025-07-01 17:45:00,MCH_3,OP_01,7.9,394.24,20.05,0.91,2.33,50.11,66.87,110,2,48.46,22.51,40.15,Day,Idle,6.65,Normal,Maintain
2025-07-01 17:50:00,MCH_3,OP_05,8.18,405.0,20.19,0.963,4.04,49.89,76.67,100,4,58.17,22.98,46.49,Day,Setup,9.42,Normal,Maintain
2025-07-01 17:55:00,MCH_3,OP_08,7.98,403.54,19.79,0.857,3.18,49.95,84.78,96,3,39.23,22.9,67.18,Night,Setup,8.11,Normal,Maintain
2025-07-01 18:00:00,MCH_3,OP_09,7.51,401.46,18.71,0.873,2.07,50.13,72.77,100,4,31.64,28.63,51.86,Night,Production,6.62,Normal,Maintain
2025-07-01 18:05:00,MCH_3,OP_10,8.33,398.74,20.9,0.965,3.25,50.11,79.86,88,3,35.67,21.42,69.1,Night,Maintenance,8.11,Normal,Maintain
2025-07-01 18:10:00,MCH_3,OP_02,8.57,404.23,21.19,0.903,3.94,50.03,83.85,85,3,43.14,34.66,65.71,Day,Idle,7.87,Normal,Maintain
2025-07-01 18:15:00,MCH_3,OP_05,7.71,411.33,18.75,0.927,2.94,50.08,62.8,103,3,35.97,34.05,65.69,Night,Maintenance,6.59,Normal,Maintain
2025-07-01 18:20:00,MCH_3,OP_09,8.15,404.83,20.12,0.946,4.85,49.91,82.6,88,3,39.34,22.93,52.41,Night,Idle,9.12,Normal,Maintain
2025-07-01 18:25:00,MCH_3,OP_06,8.16,402.66,20.27,0.859,2.12,49.96,89.4,90,2,59.67,29.34,63.06,Night,Idle,7.95,Normal,Maintain
2025-07-01 18:30:00,MCH_3,OP_07,7.93,396.94,19.99,0.929,4.09,50.1,90.29,97,3,30.92,20.24,56.12,Night,Setup,7.57,Normal,Maintain
2025-07-01 18:35:00,MCH_3,OP_02,7.37,406.52,18.13,0.979,2.72,50.06,63.91,98,4,46.21,30.96,58.66,Day,Idle,7.1,Normal,Maintain
2025-07-01 18:40:00,MCH_3,OP_03,8.32,398.99,20.85,0.898,3.96,49.92,71.66,101,3,49.25,25.0,53.31,Night,Maintenance,8.39,Normal,Maintain
2025-07-01 18:45:00,MCH_3,OP_08,9.4,397.59,23.63,0.854,4.64,49.99,60.44,90,4,49.81,20.88,60.68,Day,Production,10.87,Normal,Maintain
2025-07-01 18:50:00,MCH_3,OP_01,8.14,390.77,20.82,0.95,3.77,49.79,71.58,121,4,45.17,29.2,59.59,Night,Idle,7.43,Normal,Maintain
2025-07-01 18:55:00,MCH_3,OP_03,8.58,387.49,22.16,0.876,2.87,50.08,66.05,95,2,43.29,23.5,46.66,Day,Production,8.66,Normal,Maintain
2025-07-01 19:00:00,MCH_3,OP_10,8.48,400.18,21.19,0.953,3.75,50.09,83.29,99,3,48.36,23.82,59.34,Night,Idle,8.47,Normal,Maintain
2025-07-01 19:05:00,MCH_3,OP_08,7.87,405.08,19.44,0.945,4.18,50.04,69.56,83,4,58.36,20.1,51.06,Night,Production,7.06,Normal,Maintain
2025-07-01 19:10:00,MCH_3,OP_04,8.57,405.54,21.12,0.956,3.42,49.87,61.6,112,2,37.62,25.4,49.59,Day,Idle,10.11,Normal,Maintain
2025-07-01 19:15:00,MCH_3,OP_04,8.7,396.87,21.91,0.912,4.53,49.99,83.65,92,2,34.6,32.11,62.36,Night,Setup,8.16,Normal,Maintain
2025-07-01 19:20:00,MCH_3,OP_03,8.59,397.54,21.61,0.877,4.88,49.89,66.72,103,4,55.25,32.78,40.48,Day,Setup,9.91,Normal,Maintain
2025-07-01 19:25:00,MCH_3,OP_09,9.11,405.21,22.49,0.853,3.59,49.96,69.05,94,4,45.38,28.3,44.56,Day,Production,8.82,Normal,Maintain
2025-07-01 19:30:00,MCH_3,OP_06,8.93,395.97,22.55,0.912,3.48,49.98,65.3,105,4,32.19,21.23,44.89,Day,Idle,9.13,Normal,Maintain
2025-07-01 19:35:00,MCH_3,OP_08,9.27,400.58,23.13,0.852,4.38,49.96,90.94,108,2,51.44,28.81,62.97,Day,Idle,10.03,Normal,Maintain
2025-07-01 19:40:00,MCH_3,OP_04,8.7,400.94,21.69,0.965,2.46,50.03,85.1,105,2,47.77,27.23,54.24,Night,Setup,7.56,Normal,Maintain
2025-07-01 19:45:00,MCH_3,OP_03,8.8,402.68,21.86,0.968,3.96,49.86,88.07,108,2,38.44,21.83,43.69,Day,Idle,9.41,Normal,Maintain
2025-07-01 19:50:00,MCH_3,OP_10,9.34,393.94,23.7,0.878,4.07,49.94,70.71,105,4,40.74,27.16,61.92,Day,Maintenance,8.98,Normal,Maintain
2025-07-01 19:55:00,MCH_3,OP_07,9.05,396.0,22.86,0.901,4.71,49.79,80.92,104,4,46.17,31.7,64.05,Night,Setup,8.88,Normal,Maintain
2025-07-01 00:00:00,MCH_4,OP_07,13.07,397.94,32.84,0.935,4.35,50.07,62.78,105,4,39.73,27.57,55.76,Day,Maintenance,10.61,High,Reduce Load
2025-07-01 00:05:00,MCH_4,OP_02,13.11,398.53,32.88,0.87,2.88,50.02,61.79,88,2,48.98,34.91,57.18,Night,Setup,13.88,High,Reduce Load
2025-07-01 00:10:00,MCH_4,OP_10,14.0,390.02,35.89,0.869,3.55,50.04,74.63,88,2,41.26,33.0,63.17,Day,Production,13.82,High,Reduce Load
2025-07-01 00:15:00,MCH_4,OP_03,15.52,398.13,38.99,0.87,2.5,50.14,72.27,99,2,44.48,30.7,52.17,Night,Setup,15.44,High,Reduce Load
2025-07-01 00:20:00,MCH_4,OP_09,13.77,388.45,35.44,0.966,2.34,50.13,68.3,98,2,46.39,24.5,48.83,Day,Setup,12.51,High,Reduce Load
2025-07-01 00:25:00,MCH_4,OP_04,13.14,400.14,32.84,0.902,3.95,49.78,86.58,84,4,47.46,23.45,49.61,Day,Setup,13.14,High,Reduce Load
2025-07-01 00:30:00,MCH_4,OP_03,13.6,389.86,34.89,0.938,2.26,50.11,74.3,109,2,50.84,31.31,51.78,Day,Maintenance,14.2,High,Reduce Load
2025-07-01 00:35:00,MCH_4,OP_03,14.13,392.59,35.98,0.947,4.43,49.84,62.62,90,2,35.81,29.26,55.12,Day,Idle,13.61,High,Reduce Load
2025-07-01 00:40:00,MCH_4,OP_04,14.46,400.27,36.13,0.924,3.31,49.97,77.45,94,2,47.39,26.74,65.41,Day,Idle,14.12,High,Reduce Load
2025-07-01 00:45:00,MCH_4,OP_01,13.81,398.69,34.65,0.962,4.72,50.12,60.32,104,3,58.22,25.64,43.63,Day,Idle,12.59,High,Reduce Load
2025-07-01 00:50:00,MCH_4,OP_01,13.68,407.89,33.53,0.924,2.69,50.03,71.25,113,4,59.77,27.17,66.14,Day,Setup,14.43,High,Reduce Load
2025-07-01 00:55:00,MCH_4,OP_01,14.44,397.16,36.37,0.915,4.6,49.98,89.69,105,3,31.19,20.83,63.3,Night,Idle,13.95,High,Reduce Load
2025-07-01 01:00:00,MCH_4,OP_08,16.17,401.1,40.31,0.885,2.56,49.87,84.59,104,2,31.99,31.89,69.94,Night,Production,16.85,High,Reduce Load
2025-07-01 01:05:00,MCH_4,OP_03,12.63,395.79,31.92,0.905,3.21,49.93,90.42,105,2,58.58,25.52,48.95,Night,Idle,11.16,High,Reduce Load
2025-07-01 01:10:00,MCH_4,OP_10,14.5,398.86,36.35,0.97,4.51,50.1,85.83,97,4,46.02,33.49,49.88,Day,Idle,15.93,High,Reduce Load
2025-07-01 01:15:00,MCH_4,OP_03,14.36,393.22,36.51,0.966,2.17,49.99,89.6,93,3,31.66,20.51,53.13,Day,Maintenance,13.75,High,Reduce Load
2025-07-01 01:20:00,MCH_4,OP_03,15.86,404.65,39.21,0.94,3.35,50.1,63.39,97,3,36.69,34.64,45.32,Day,Setup,17.16,High,Reduce Load
2025-07-01 01:25:00,MCH_4,OP_04,14.87,402.49,36.93,0.892,3.88,49.98,76.9,91,3,49.06,27.53,50.84,Night,Setup,14.39,High,Reduce Load
2025-07-01 01:30:00,MCH_4,OP_10,14.95,397.63,37.61,0.905,4.8,49.99,85.22,110,4,55.38,24.17,61.56,Night,Setup,13.7,High,Reduce Load
2025-07-01 01:35:00,MCH_4,OP_05,16.39,401.77,40.8,0.977,2.47,50.07,69.95,111,4,43.17,28.21,46.51,Night,Setup,16.01,High,Reduce Load
2025-07-01 01:40:00,MCH_4,OP_04,14.89,406.52,36.62,0.979,3.67,50.0,85.91,82,4,35.48,23.52,61.47,Night,Idle,15.2,High,Reduce Load
2025-07-01 01:45:00,MCH_4,OP_04,14.71,397.51,37.0,0.881,3.73,50.07,83.06,107,2,46.89,27.84,67.91,Day,Production,14.35,High,Reduce Load
2025-07-01 01:50:00,MCH_4,OP_01,15.17,410.5,36.95,0.962,3.16,49.81,65.28,101,3,57.28,25.42,58.57,Night,Idle,14.17,High,Reduce Load
2025-07-01 01:55:00,MCH_4,OP_09,13.91,407.32,34.15,0.876,4.16,50.13,79.23,88,4,38.45,30.89,54.88,Night,Maintenance,13.56,High,Reduce Load
2025-07-01 02:00:00,MCH_4,OP_05,15.35,402.26,38.17,0.95,3.3,49.86,81.05,101,4,32.69,29.57,54.43,Day,Production,16.89,High,Reduce Load
2025-07-01 02:05:00,MCH_4,OP_08,15.42,401.67,38.4,0.887,4.34,49.88,61.7,96,4,59.71,32.7,60.67,Night,Production,14.94,High,Reduce Load
2025-07-01 02:10:00,MCH_4,OP_04,16.48,405.62,40.62,0.851,4.85,50.05,68.7,90,2,49.52,21.83,46.49,Day,Maintenance,15.86,High,Reduce Load
2025-07-01 02:15:00,MCH_4,OP_04,15.82,404.57,39.1,0.976,2.47,50.13,66.86,114,4,42.08,26.05,51.93,Day,Maintenance,16.84,High,Reduce Load
2025-07-01 02:20:00,MCH_4,OP_04,15.33,407.05,37.67,0.875,3.0,50.03,92.09,96,3,51.73,28.09,64.04,Day,Production,15.3,High,Reduce Load
2025-07-01 02:25:00,MCH_4,OP_10,15.95,403.64,39.5,0.931,3.58,50.01,74.93,103,3,53.02,20.9,47.11,Night,Production,15.91,High,Reduce Load
2025-07-01 02:30:00,MCH_4,OP_02,15.11,404.93,37.32,0.93,4.29,49.92,91.72,106,4,33.87,24.19,52.09,Day,Setup,14.36,High,Reduce Load
2025-07-01 02:35:00,MCH_4,OP_07,15.4,397.49,38.73,0.961,3.95,50.12,85.96,104,2,38.5,20.42,55.59,Day,Setup,14.78,High,Reduce Load
2025-07-01 02:40:00,MCH_4,OP_04,17.5,407.07,42.99,0.94,2.47,49.9,80.71,81,4,32.56,29.05,50.25,Day,Production,16.73,High,Reduce Load
2025-07-01 02:45:00,MCH_4,OP_06,16.98,402.14,42.22,0.946,3.72,49.86,67.85,104,4,42.92,20.54,58.78,Day,Production,17.65,High,Reduce Load
2025-07-01 02:50:00,MCH_4,OP_09,16.18,397.59,40.7,0.899,2.06,50.13,93.0,108,2,49.85,24.13,48.51,Day,Maintenance,15.02,High,Reduce Load
2025-07-01 02:55:00,MCH_4,OP_02,18.02,402.6,44.76,0.861,4.16,49.86,77.39,108,4,58.03,25.79,62.33,Night,Idle,18.21,High,Reduce Load
2025-07-01 03:00:00,MCH_4,OP_05,16.13,400.71,40.26,0.886,2.11,49.91,94.53,106,3,38.43,29.21,64.9,Day,Production,16.92,High,Reduce Load
2025-07-01 03:05:00,MCH_4,OP_04,17.37,391.66,44.35,0.925,2.87,49.94,94.39,92,2,53.04,28.14,41.25,Day,Maintenance,16.18,High,Reduce Load
2025-07-01 03:10:00,MCH_4,OP_02,15.24,397.56,38.34,0.878,4.09,50.09,88.08,98,2,48.58,28.32,58.92,Day,Idle,14.71,High,Reduce Load
2025-07-01 03:15:00,MCH_4,OP_06,17.07,405.01,42.15,0.964,3.16,50.25,67.15,92,4,42.28,29.31,42.59,Day,Production,16.45,High,Reduce Load
2025-07-01 03:20:00,MCH_4,OP_07,15.83,404.95,39.09,0.937,3.55,50.04,91.06,102,4,51.06,23.58,53.38,Night,Production,15.43,High,Reduce Load
2025-07-01 03:25:00,MCH_4,OP_08,17.02,397.97,42.77,0.941,5.0,50.03,89.34,88,4,47.59,32.63,44.22,Day,Production,16.75,High,Reduce Load
2025-07-01 03:30:00,MCH_4,OP_04,16.08,396.22,40.58,0.933,4.95,50.08,93.25,108,2,46.13,26.68,53.07,Day,Idle,15.59,High,Reduce Load
2025-07-01 03:35:00,MCH_4,OP_10,17.87,409.07,43.68,0.909,2.3,49.91,61.12,98,4,40.43,33.69,65.01,Night,Idle,17.98,High,Reduce Load
2025-07-01 03:40:00,MCH_4,OP_09,16.32,393.14,41.5,0.913,4.51,49.94,88.39,105,3,44.82,32.61,53.75,Night,Setup,15.9,High,Reduce Load
2025-07-01 03:45:00,MCH_4,OP_03,16.21,402.52,40.26,0.901,3.93,50.0,66.94,95,3,59.36,22.32,55.95,Day,Production,14.69,High,Reduce Load
2025-07-01 03:50:00,MCH_4,OP_07,17.01,398.15,42.71,0.955,2.92,50.05,92.25,90,3,46.21,24.03,67.91,Day,Setup,16.37,High,Reduce Load
2025-07-01 03:55:00,MCH_4,OP_07,17.51,399.44,43.85,0.88,3.27,49.9,93.37,92,3,49.48,34.12,43.9,Night,Maintenance,16.28,High,Reduce Load
2025-07-01 04:00:00,MCH_4,OP_06,16.36,393.57,41.56,0.862,3.33,49.94,64.08,98,3,35.2,27.1,61.48,Day,Maintenance,15.57,High,Reduce Load
2025-07-01 04:05:00,MCH_4,OP_04,16.63,405.61,41.01,0.857,3.8,49.97,72.61,110,2,54.08,25.35,51.5,Night,Idle,14.89,High,Reduce Load
2025-07-01 04:10:00,MCH_4,OP_08,16.47,407.29,40.44,0.97,3.98,49.95,90.65,82,3,40.74,26.88,64.34,Day,Idle,16.43,High,Reduce Load
2025-07-01 04:15:00,MCH_4,OP_10,17.1,405.16,42.2,0.924,2.25,50.01,66.9,101,2,57.02,26.08,52.55,Night,Idle,16.45,High,Reduce Load
2025-07-01 04:20:00,MCH_4,OP_05,15.86,402.48,39.39,0.894,2.07,50.06,64.5,120,3,33.43,20.81,61.47,Day,Maintenance,15.53,High,Reduce Load
2025-07-01 04:25:00,MCH_4,OP_02,16.57,399.97,41.42,0.954,3.67,50.07,79.51,112,4,42.67,23.13,67.7,Day,Setup,17.87,High,Reduce Load
2025-07-01 04:30:00,MCH_4,OP_05,16.73,405.46,41.25,0.947,3.79,49.79,64.72,107,4,39.28,32.1,57.35,Night,Maintenance,16.96,High,Reduce Load
2025-07-01 04:35:00,MCH_4,OP_08,16.22,408.39,39.71,0.966,3.09,49.85,70.54,92,2,44.24,20.55,66.61,Day,Idle,16.05,High,Reduce Load
2025-07-01 04:40:00,MCH_4,OP_08,17.39,405.08,42.94,0.978,3.25,49.91,69.52,98,4,31.75,23.42,42.68,Night,Idle,18.3,High,Reduce Load
2025-07-01 04:45:00,MCH_4,OP_06,16.8,408.37,41.14,0.962,3.53,50.01,72.75,100,4,47.57,29.93,67.87,Day,Maintenance,15.9,High,Reduce Load
2025-07-01 04:50:00,MCH_4,OP_05,16.56,400.12,41.38,0.927,3.47,50.15,63.82,95,3,55.08,21.97,46.4,Day,Setup,16.14,High,Reduce Load
2025-07-01 04:55:00,MCH_4,OP_01,16.87,391.99,43.05,0.979,2.97,50.16,94.87,96,2,37.95,24.35,47.84,Night,Setup,17.07,High,Reduce Load
2025-07-01 05:00:00,MCH_4,OP_01,16.93,393.2,43.05,0.935,4.27,50.13,78.47,106,3,35.71,30.83,58.52,Day,Idle,17.85,High,Reduce Load
2025-07-01 05:05:00,MCH_4,OP_01,17.37,403.62,43.04,0.859,2.18,50.02,92.17,93,2,42.93,20.76,63.56,Day,Setup,17.77,High,Reduce Load
2025-07-01 05:10:00,MCH_4,OP_02,16.53,398.26,41.5,0.857,2.64,49.91,82.13,94,3,53.43,21.42,57.79,Night,Setup,16.21,High,Reduce Load
